1	1	1	1	1	100.99	0	2	0	0	1	111	75
1	1	1	2	2	19.674	0	1	0	1	1	13	383
1	1	1	3	3	5.1078	0	1	0	0	1	46	437
1	1	1	4	4	9.2467	0	1	0	0	1	47	484
1	1	1	5	5	5.108	0	1	0	0	1	31	427
1	1	1	6	6	3.6393	0	1	0	1	1	44	390
1	1	1	7	7	4.4379	0	1	0	1	2	49	485
1	1	1	8	8	2.9508	0	2	0	0	1	105	51
1	1	1	9	9	4.4806	0	1	0	1	1	26	432
1	1	1	10	10	3.3697	0	1	0	1	1	41	475
1	1	1	11	11	7.446	0	2	0	1	1	102	83
1	1	1	12	12	2.3605	0	2	0	1	1	110	76
1	1	1	13	13	4.2724	0	2	0	1	1	121	84
1	1	1	14	14	4.7793	0	1	0	1	2	49	356
1	1	1	15	15	2.9308	0	2	0	1	1	114	178
1	1	1	16	16	4.0588	0	1	0	1	5	22	350
1	1	1	17	17	3.9138	0	1	0	1	5	20	438
1	1	1	18	18	2.6682	0	1	0	1	9	14	491
1	1	1	19	19	4.0867	0	1	0	1	9	38	429
1	1	1	20	20	3.0409	0	2	0	1	10	103	140
1	2	2	1	21	3.3198	75	2	0	1	10	108	140
1	2	2	2	22	4.4675	75	1	0	1	10	14	386
1	2	2	3	23	2.3598	75	1	0	1	10	42	440
1	2	2	4	24	3.6396	75	2	0	1	10	93	195
1	2	2	5	25	4.2409	75	2	0	1	10	130	153
1	2	2	6	26	2.2759	75	1	0	1	10	37	490
1	2	2	7	27	4.3315	75	2	0	1	10	92	176
1	2	2	8	28	3.5863	75	1	0	1	10	14	476
1	2	2	9	29	2.3088	75	1	0	1	10	18	457
1	2	2	10	30	2.9657	75	1	0	1	10	34	395
1	2	2	11	31	2.6794	75	2	0	1	10	99	150
1	2	2	12	32	5.274	75	1	0	1	10	24	488
1	2	2	13	33	4.2439	75	2	0	1	10	99	150
1	2	2	14	34	5.0621	75	2	0	1	10	127	57
1	2	2	15	35	4.0356	75	1	0	1	10	21	425
1	2	2	16	36	6.8393	75	1	0	1	10	32	377
1	2	2	17	37	2.6506	75	1	0	1	10	45	491
1	2	2	18	38	2.6335	75	1	0	1	10	23	396
1	2	2	19	39	1.9524	75	1	0	1	10	44	392
1	2	2	20	40	2.6971	75	2	0	1	10	125	184
1	3	3	1	41	4.2047	100	2	0	1	10	110	121
1	3	3	2	42	3.3996	100	2	0	1	10	91	153
1	3	3	3	43	3.0647	100	1	0	1	10	34	433
1	3	3	4	44	2.4142	100	2	0	1	10	111	170
1	3	3	5	45	2.3448	100	2	0	1	10	110	68
1	3	3	6	46	5.5216	100	1	0	1	10	16	371
1	3	3	7	47	4.1907	100	1	0	1	10	40	365
1	3	3	8	48	2.6176	100	1	0	1	10	37	486
1	3	3	9	49	3.7676	100	1	0	1	10	11	413
1	3	3	10	50	7.727	100	2	0	1	10	109	120
1	3	3	11	51	2.6536	100	2	0	1	10	94	193
1	3	3	12	52	1.9596	100	1	0	1	10	41	495
1	3	3	13	53	3.6922	100	2	0	1	10	104	130
1	3	3	14	54	1.7577	100	1	0	1	10	37	500
1	3	3	15	55	6.7389	100	1	0	1	10	50	469
1	3	3	16	56	3.8191	100	2	0	1	10	124	163
1	3	3	17	57	2.6644	100	2	0	1	10	113	104
1	3	3	18	58	4.3932	100	1	0	1	10	33	495
1	3	3	19	59	3.8093	100	2	0	1	10	107	130
1	3	3	20	60	3.681	100	2	0	1	10	113	150
1	4	4	1	61	4.6885	100	1	0	1	10	42	402
1	4	4	2	62	3.6901	100	1	0	1	10	25	482
1	4	4	3	63	2.1279	100	2	0	1	10	107	182
1	4	4	4	64	2.4032	100	2	0	1	10	104	129
1	4	4	5	65	3.6685	100	1	0	1	10	34	472
1	4	4	6	66	3.7086	100	2	0	1	10	98	126
